text,prop_label,hate_label,hate_fine_grained_label
"نائب يقترح سجن من على خطاب السيسي على الفيسبوك 3 سنين

وماله ياخوياو5 سنين سجن للى شاف السيسي ولا صلاش ع النبي ",1.0,1.0,3.0
"ا الراقب يعدي ويبص عل ورقة اجابتك ويضحك
امه ست اهحكرت موقف شححح 39 ايه
518557
4haly مi99٥شم",0.0,0.0,1.0
"- لما صاحبتي تقولي كل الناس بتذاكر الا انا وانتي!

ملناش دعوه",0.0,0.0,1.0
"جامعة؟ جامعة ايه اللى بعد يومين؟؟ اجازة؟ اجازة ايه اللى خلصت 
النمره غلط يا عماد",0.0,0.0,1.0
"الناس أهلهم بيقفشوا معاهم سجاير او مخدرات
 أنا :
وربنا الاندومي دا مابتاعي",0.0,0.0,1.0
"لما اشتري علبة دبابيس ومتكملش اسبوع والاقيها خلصت

انتي لحقتي تخلصي أمتي",0.0,0.0,1.0
"لما يجوا يدورا ليا على صوره على التليفون بعد مااموت
صورى :",0.0,0.0,1.0
"20%

75%

لا خلاص ميرسى",0.0,0.0,1.0
"بطلي تقوليلي كلمة يسطا دي انا مش سواق توكتوك
ماشي ياخويا للي تشوفه يابا",0.0,0.0,1.0
"لما تتخطبي لواحد بيبعتلك كلمني شكرا 
يارب الثري العربي اللي مأكده عليه في الدعاء",0.0,0.0,1.0
"طي لما هو الحرف سايلنت
بتحطوه فالكلمه ليه من الاول ياعماد",0.0,0.0,1.0
"@8yer jaw
الإعلان الذي تسبب بوفاة |0 مدرس لغة عربية
طخفبضاط 15000",0.0,0.0,1.0
انا ابتديت اشك انه فاقد الذاكره وكل شويه يشبه عليها,1.0,0.0,1.0
"لما يتقدملك عشان متعملوش حاجه من ورا أهلكم ف يرخموا عليكم بعد الخطوبة
لا ده احنا مشينا صح مش عاجب بقى",0.0,0.0,1.0
- لما ماما تفكرني نايمه وتشيل البطانيه.,0.0,0.0,1.0
"كانت تدلي بصوتها.. طبعا عارفنها 
دي( سما ) واللي وراها لابس أبيض ده ( المصري )",1.0,1.0,3.0
"لما تيجي تبدأ البحث

من ما لا شك في ان هذا الموضوع 
يحتاج الي وقت كثيروالكثير

 الدكتور
ايه دا

دي رائعه من روائع مس ايمان",0.0,0.0,1.0
لما تركب العربيه بعد اختك,1.0,0.0,1.0
وعلي فكرة الحب مش بس للحبيب والحبيبة انما للام الاب السديك الجاروانا منتزرة ايملاتكو واتسالاتكو,0.0,0.0,1.0
"333 [3
انا فث وقق الهنا بهن جنللا
9 فئ وقت لجد جهند برضو امل لنا بحب الهناا",0.0,0.0,1.0
"وانا بسمع تعليقات رامز جلال علي ردود الضيوف في الحلقه

 .",1.0,0.0,1.0
"لما المترجم يكون مصري
فنجان ق 5 9 ون سكر
اب8 للوقاصتا ا قالبا كده و اللا",1.0,0.0,1.0
"4989!080لن
لا مليش حج دا احلي من الاكل",0.0,0.0,1.0
"* صاحية بقالي ٢٠ ساعة وأخيراً إتدفيت وبروح في النوم *
عقلي:
يعنى السويتشرت اللي كان عندك من خمس سنين متعرفش راح فين؟",0.0,0.0,1.0
"محد:
الناموس اول ماتبدا تنام:
",0.0,0.0,1.0
"أهلي مستغربين ليش عم صرخ انا ونايم :

 انا بالحلم
",0.0,0.0,1.0
"* العماره كلها ساكته *
انا بغسل المواعين : يا حلاوة التين الله الله و القمر الدين الله الله",0.0,0.0,1.0
"محافظ البنك المركزي:
""الدولار "" سينخفض إلى 4 جنيهات
مفاجت
بس مترصلوش تانىموتمام قوى كده",1.0,0.0,0.0
"لما ابوك يدخل عليك وانت قاعد في البلكونه

",0.0,0.0,1.0
"لا أحد
تعزي سارح يتمشى في أول العيد:",1.0,0.0,1.0
"انا لما اتجوز.
مش حاسه اني حباك انهاردا ،مالكش قبول عندي ",0.0,0.0,1.0
"عمرك شوفتي يا طنط برج كل اللى فية مجانين
 
*برج الجوزاء*

والنبي يا توحة ناوليني شوية المزاج المتقلب اللي هناك دة",1.0,0.0,1.0
"*عيل سرسجي بيرفع حصان بمكنه صينى*
اما روش اوي يا ماما",0.0,0.0,1.0
- أستاذ لمبى، أنا خلاص مش عايز أكمل تعليم,0.0,0.0,1.0
"خاصمتك بيني وبين روحي
وصالحتك وخاصمتك تاني!

كل ده من غير مالراجل ييجي جنبها ولاعنده علم بأي حاجه!!",1.0,0.0,1.0
"عاجل !! وصول قطاد من القاهره الى الاكندريه دون وقوع حوادث
بآبا مآدة 140
والله وعلوها الرجاله",1.0,0.0,1.0
"محمد هنيدي ملوش حل
ا",0.0,0.0,1.0
ياض متخليش اقول أرقام المصابين الحقيقي انا مجنونة واعملها,0.0,0.0,0.0
"خريج الجامعة اللبنانية بعد ما يدوا له شهادة مصنوعة من الحديد الصلب

",1.0,0.0,1.0
"عاجل
«الوزراء>>: الحبس 6 أشهر وغرامة 30 ألف جنيه لمن يتنمرعلى الغير
",1.0,0.0,1.0
"لما الدكتور يلاقيك سارح ويسألك مش مركز معايا ليه!


جعاان يا دكتود


والله جعاااان",0.0,0.0,1.0
"الا قول لييا سام
مصد بط اكتثاف اكول حهل غاز في العالم ت ايه
عملت اتفاقية لاصتيراد الخال من اسرانيل لمده ق",1.0,1.0,3.0
"بعض الناس :
انت ذاكرت حاجة
لا والله يسطا
الطالب سيد معزة 101%",0.0,0.0,1.0
"صنع للقتل
صنع للفتنة
والفتنة أشد من القتل",1.0,1.0,7.0
"عنترة
فيا ليتً أن الدهر يدني أحبتى إلي كما يدني الي مصائبي 
المتنبي 
فيا ليت ما بيني وبين أحبتي من البعد ما بينى وبين المصائب",0.0,0.0,1.0
"اكيد تامر هيساعد نانسي في الاختيار 

التلاته حلوين

لا بتهزر",0.0,0.0,1.0
"عذرا يا سيدي، تلك المنطقه مخصصه للمعاقين ذهنبا فقط

انالا احب ناصر الخليفي

اسف على ازعاجك , استمتع  بوفتك",1.0,1.0,3.0
"Me to Me:
مبسوط لما خرجت كل الناس من حياتك

اوي اوي ياحسن",0.0,0.0,1.0
"انت الي قدك متجوزين ومخلفين دلوقتي

يااه علي الانجاز

مش ممكن علي العظمة",0.0,0.0,0.0
"لما تكونوا متخانقين انتب وجوذك وتدخلى تنامر وتسمميه بيقول وليه نكديه
متععش قوملل",0.0,0.0,1.0
"بتفرج على مسلسل جعفر العمد عشان قصته
قصته =",1.0,0.0,1.0
اسامحك ازاى بعدما خلتى اشرحلك الألشه,0.0,0.0,1.0
اليد على التمر والعين على النخلة,1.0,0.0,1.0
"أمي بتسألنى بكلم مين في المطبخ ؟

أنا عايش الدور وبشرح للمشاهدين

طريقة عمل ساندوتش الجبنه",0.0,0.0,1.0
"وضع الطلبة لما تطلع نتايجهم على الانترنت
الأخ الشامت
الأ ب 
 الأم 
الطالب",0.0,0.0,1.0
صانع المدرسة مخترع سندويتشات الكبدة,1.0,0.0,1.0
يارب ازا مابدك ياني انحف خلي كل رفقاتي يسمنوا,0.0,0.0,1.0
"*لما صاحبتي تكون بتكره الكراش* 
-انا بحبه اوي ادعيلي يكلمني 
=يارب يكلمك ...",0.0,0.0,1.0
شوفي مهما تشخري بردو مش هطلقك علشان بحبك,0.0,0.0,1.0
"التفكير في اللي باع واللي ضاع
 مش هيجيبلك  غير الصداع ",0.0,0.0,1.0
"يا  حبيبي انت تاعب نفسك ليه مفيش حاجه انا مقريفه شويه بس وعاوزه انام وبكره هكون كو بسه ١١:٢٨
طيب ياحبيبتي اسيبك ترتاحي شويه بقا واول متصحي كلميني بحبك ١١،٢٩ ٥
والله ! ٩ ٢ ؟١ ١",0.0,0.0,1.0
"يا مدام حاولي تعاملي جوزك زي ابنك صدقيني مشاكلكوا كلها هاتتحل

يعني تفتكر الضرب هايجيب نتيجه ؟!",1.0,1.0,2.0
"٢٠٦
ع4مشا- المد ر
عنا رقت
ر
متبدء
مرجع جيام ذمان أدن علبلك دنة تعرف ئف أح خ0 دنتين تعرف تنم وصلت
٢٠١٦ ل ددا, التر>
انهت بر
لممرء
تفنح علا
:لمم
أقسم بالله لأشيلك منعلى وش الأرض",1.0,1.0,2.0
"لوعيطت من هنا لبكره مش شيلاااك
 بعد ثانيتين:
حبيب قلب ماما والله متعيطش انا اسفه",0.0,0.0,1.0
"الطلبين في كل مكان :

ياعم  ممكن 20 ريال اروح لجهالي حتى ماء

الطلبين في صنعاء:

اسكه 1500 ياحيدي الجهال لهم يومين مااكلو كباب",0.0,0.0,1.0
انا مملة ومعقدة ونكدية و مبحبش ادخل ف علاقات وادي امضتي اهى اهى اهى,0.0,0.0,1.0
"
يعني حضرتك تخصص ايه يا دكتور ؟؟
 انا # ديلر... دال ديه اختصار لديلر

د/ غزال محمد
لراحة البال",0.0,0.0,1.0
"برشلونة في دوري الأبطال
برشلونة في اليوروباليغ",1.0,0.0,1.0
"التجار
يتمنون لكم عيد سعيد",1.0,1.0,3.0
"استاذه ليلي ممكن واحده حبيبى يارقه
حبب يارقه فاكر ولا لأااا",0.0,0.0,1.0
" كنتم فوغ في غرفة الإجتماعات ماتفعلوا؟

رئيس مجلس النواب
انت اتجننت ده هاني",1.0,0.0,1.0
"لما يكون على جنب بيتك في عرس بس انت مش معزوم :
",0.0,0.0,1.0
"مالههد وان تاكل معنا FFUU0RT7٥
ثظا
8 شكرا ه هش جعان 9 كمه طدم ااجع البيت لائي مفطرتش 9 هروع لنك
لاهعهو هش",0.0,0.0,1.0
"بقى ياراجل مش عارف ترفع أسعار البنزين ...دا أنا رفعها ٣ مرات
# فرنسا",1.0,0.0,0.0
"امي وخالتي خلصو المكالمه
 شركة الا تصالات",1.0,0.0,1.0
ما كانت ماشية ياولاد الوسخة !!,1.0,1.0,9.0
"جورج قرداحي : يجب وقف الحرب على اليمن التحالف :

خذ الأمر ببساطة يا جورج",1.0,0.0,1.0
"..Me to me
فداكى التيرم دا فداكى الف تيرم",0.0,0.0,1.0
حياة طلاب الطب بعد ساعتين من التخرج,1.0,0.0,1.0
"انا نفسي اقول الجملة دي مره واحدة في حياتي..

لقد أتيت يا اسطنبول",0.0,0.0,1.0
"-جربتى شعور وانتى ف نص الكلام يتقالك عيونك حلوه
=لا بيتقاللى وطى صوتك",0.0,0.0,1.0
"اسمك ايه
يوسف
طيب. لو حافظ سورة ""يوسف"" هتكسب 10000 جنيه
للاسف حضرتك. مش حافظها
و انت اسمك ايه ؟
كوثر",0.0,0.0,1.0
حزب البعث العربي الاشتراكي في العراق ,1.0,0.0,1.0
خالد كشميري ويعقوب قمرالدين دبيازة,1.0,0.0,1.0
"سهلوا الجواز شوية الدنيا بقت نار

بقولك يا حج انا عاوز اخطب بنتك

 وانا موافق يا ابنى عاوزين 3 طن دهب ومهر 40 مليون وخاتم سليمان وساعة بن تن",0.0,0.0,1.0
"لما كل اصحابك يقولولك اخرج من اليمن عشان تصير حلو

ااه منكم يولاد اللئيمه",1.0,0.0,1.0
"لدول لححيعج مع مواطعيمء
لهد لعهت الفترة التجد يبج لمجليج لحياح لدث لاحفع ضدجبج %800 عى لكسجين
تعمل صيد  عمربع لعطاب مع عجود جموديء
٥ا آنصفنان با شيخء أخعث منص مجنيه هايا ثم ضمعص شيخا6ن5 وخصص له داتبا شهريا  يكفيه ويكفي عياله من ببت مال المسلمين 9 أوقف صنه الجذية إلى الأبد",1.0,1.0,7.0
"ينفع واحدة تقعد ترقص وتتدلع
قدام مين
قدام مرايتها
عا دي تتدلع براحتها",1.0,0.0,1.0
"كي تقولك بب ارفع يديك ودعي معايا باش نكون الزوجة الوحيدة تاعك 

شلت يدي",0.0,0.0,1.0
"- قولي مش عايزاه 
=عايزاه ، الحقني يا احمد 
-واحنا عل فطار..",1.0,0.0,1.0
"الناس بتصحي تحضر فطار كويس يسندها طول اليوم

فطاري : 

كوب نيسكافيه",0.0,0.0,1.0
"صاحبي الصالني وتو يقتعنا
٠١٥9٥ 7٥
ان ارضيتنا من حقه لانه ابن خاله مات وهو يقاتل الحوثي في الحديدة",1.0,1.0,3.0
"انتن كافر بالفن
AH ٧٥SSAM U٨
بتصرب   الواداوموثايل حماين رمنا",0.0,0.0,1.0
"يابابا ليش احنا فقراء ؟
جلك لله لا يرحمه
كان موثق حسابه بالعلامة الودقاء وكل شهر يىفع لادك حق التوثيق",1.0,0.0,1.0
"N5؟
دا ايس كريم ميجا ب جنيه
SCREENSHOTلتتت عممفتسشمقدى
ولو جيجا يبقى
8000 جنيه",0.0,0.0,1.0
"- صحيح يا مسعودي.. المو اطن في مصر عامل زي الطبق الصيني.. آي خبطه بتكسره ؟!!!
=  فشر يا روحي ... المواطن في مصرعامل زي الحلة البريستو.. نار من تحت و ضغط من فوق وقاعد يصفر",1.0,0.0,1.0
"رائت يرضيد يا مضرت ولحد3 تسيب جوزها يروح الشك كل يوم الصبح فن غير فطار 8
انتواا بتفصروا كل بوم؟؟",0.0,0.0,1.0
"لما اسرح بخيالي في حاجة نفسي تحصل و ابتدي اتعشم
اسكت بقي.. اسكت لو سمحت",0.0,0.0,1.0
انت معاك فلو س تكمل الشهد من غيد عياط اتكلم من غيد عياط,0.0,0.0,1.0
"-انا :  سلمت بداك با امي الطعام لذيذ
-اختي : انا التى قمت بطباخته
-انا
",0.0,0.0,1.0
"مستوطنون يحرقون منزلا في قرية دوما جنوب مدينة # نابلس مما ادى الى استشهاد طفل (سنة ونصف ) واصابة عائلته بجروح خطيرة
رد القيادة الفلسطينية
شايف كل هدول ؟!
بكرهوك!",1.0,1.0,3.0
"الحرب انتهت وكل الاطراف تصالحت والتحالف انسحب والشعب اليمني احتفل وبدأت البلاد تزدهر..
عبدربه منصور
إلى جميع رعايا أحزاب اليمن انا عبدربه منصور هادي 
اخاطبكم عبر قوة الإسقاط النجمي لأني كنت نائم طوال الفترة السابقة",1.0,1.0,3.0
"لما واحده من الفانز تكلم لاعب ف المنتخب دلوقتي
ازيك يا كابتن عامل ايه !! أذهبى يا أختااااه الأن وعودي بعد البطوله",0.0,0.0,1.0
كبرنا وبعدنا ما شربنا فيهم,0.0,0.0,1.0
"بدي أشكيلك من نارحبي،  بدي أحكيلك عاللي في  قلبي وأقولك عاللي سهرني , وأقولك عاللي بكائي 

*عزة نفسي*

عشري
",0.0,0.0,1.0
"Mood:
انا نفسي كل للي سامعني يحس بضهري اللي واجعني",0.0,0.0,1.0
-انا هقوم انام 9 اكمل بكرة = ضميري تقومي ايه قامت قيامتك الأمتحان بكرة,0.0,0.0,1.0
"عليا الطلاق من جيانج مراتى
ابن الوسخة ده اللى ناشر الفيروس",1.0,1.0,9.0
معنى اللقافه في صوره ,0.0,0.0,1.0
"لنفرض أنك ذهبت الى السفارة السعودية
أليس تخرج قطعة قطعة ؟",1.0,1.0,3.0
ساعدني بالله عليك عايزه اجيب روج كيكو ..,0.0,0.0,1.0
"وزير الاوقاف ف الخيم الرمضانيه


بعد ما لغا صلاه التهجد",1.0,0.0,1.0
"ا-نا بحب البنت اللي بتتكسف وانتي واضح انك بتتكسفي
=.
اه فشخ",0.0,0.0,1.0
"انهيار طلاب الثانوية العامة بعد امتحانات ' الإحصاء والاقتصاد بلجان السيدة زينب تصوير : اسلام سعيد
اللغه العربيه ",0.0,0.0,1.0
أنا الكلام اللي بيعجبني بنزله لا حاطط ف دماغي حد ولا بفكر ف حد علشان ألقح عليه ، جاتكم ستين نيله وشكرا..,0.0,0.0,0.0
لما المد اقب بسيب اللجنه كلها ويقعد جمبك ويفضل مركز معاك ايه يبشا فيا شبه من أمك 9لا ايه,0.0,0.0,1.0
م٧ مديرك يقولك عاوزك تشتغل وانت متفائل Mandoob T0be MandoobTube والتفاؤل هيجي منين؟ وانا بشوفك كل يوم الصبح يا ريس,0.0,0.0,1.0
"عمروعبد الجليل ده عسل يا جدعان
ارتفاع اجمالي (آلوميان آلئ 2197 حالة ( سفاء انان بر
' Elsaprot عمرو عبد الجلل Amr Abd Elglil  AnrGIlO frrcial
ربنا يرحمهم ويديهم الصحه يا رب",1.0,0.0,1.0
"لما توصل متبقاش نسخة من اللى صعبوها عليك..

مش لما اوصل الاول

منا مش عارف اوصل",0.0,0.0,1.0
"٠٤٣٤٢
عسوانيات بمد الساعة 12 خ 76  Anmed n1 EIRoshidv لين اختب عند ما احبن و ائا عندي اع واحد !؟
0 ت^ آام بسولا ما الت اا  تمد 1: _- محند دنتو
1ا16
فتاآا
R رم",0.0,0.0,1.0
"يماما انا نايم ف الصالة
 لو سمحت ما تدخليش حد بقى
يبني هو ف حد بيجيلنا

..Later 
تعالوا إتفضلوا ي جماعه مفيش حد هنا",1.0,0.0,1.0
"علامى

0
تعرف ايه عن البالمرق آلجفذيه
مين ابن المره المؤذيه ك٥",1.0,0.0,1.0
يا بني ما تقلقش الحتة دي يستحيل تيجي في الامتحان,0.0,0.0,1.0
"حوادث خطف يومية *الشهبلليمنية صانة ميمز
حوادث اغتيال يومية آلا0 *الشهبلليمني3
ميم يسخرمن قتلة عبدالله  الأغبري لالشعب اليمني
صانة ميمز
لااا انت ما عندك مشاعر جالس تتمسخر على قضية مؤلمة مثل هاذي",1.0,1.0,3.0
لما تبقى مسافر و واخد كل هدومك في الشنط و مش لاقي حاجة تلبسها,0.0,0.0,1.0
"عمرو أديب: مصر ضمن أقوى 10 اقتصادات في العالم 2050
 عمل زي الصعيدي اللي راكب طياره . المضيفه بتقول نحن الان علي ارتفاع 3000 قدم قالها  قولي براحتك يعني حد هينزل يقيس وراكي",1.0,0.0,0.0
عمرو دياب سرق شبابها ، هي كبرت وهو صغر..,1.0,0.0,1.0
"يبني ذاكر علشان تجيب درجه في الامتحان
1/20
ال& ك٥
د؟0",0.0,0.0,1.0
"- لما حد يقولي هو انتى علطول كدة اونلاين..
= انا :
اونلاين بلا هدف",0.0,0.0,1.0
واحد صيني لسه طالع من الحجر الصحى,1.0,1.0,3.0
"ماما انا بكلم واحده بس متقوليش لفد
SCREENSHOT .1?!7:ذ
الجق يا جج ابوشخه كبر 9 بقا ور٤ يحب",0.0,0.0,1.0
انا مش زعلان عشان بدور على ريموت التلفزيون وهو في ايدي ..انا زعلان لأني وطيت الصوت عشان ادور كويس,0.0,0.0,1.0
"- انا مش قادر اصدق ان فاطمة مش امي يا خالتي 
= ما انا مش خالتك ياحبيبي",0.0,0.0,1.0
"المريض: طمنيني يا دكتور؟
الدكتور: للأسف التحليل طلع إيجابي المريض: طب كويس جداً، مش احسن ما يطلع سلبي زي الشعوب العربية الي سايبة القدس محتلة وبتحتفل بالتأهل لكاس العالم الي عاملينه اليهود عشان يلهونا عن القضية الرئيسية",1.0,1.0,7.0
اراك ترش من برفان امك !,0.0,0.0,1.0
"المدرس الفر فوش رزق

ماذا يحدث لسيارة تتحرك بسرعة كبيرة عند دخولها مسار دانرى مبلل بالماء؟
مع ذكر السبب.
 هتعمل طرطشه كبيرة على النا س
 مش قادر أقولك غلط",1.0,0.0,1.0
"لما تفضل تبص ع شفايفي واحنا بنتكلم:
ءبوسك يعني ولا ءعمل ءي",0.0,0.0,1.0
"لما ازعل مع حد ويبطل يعملي لايك
- لا انا مش هقدر استحمل القساوة دي",0.0,0.0,1.0
"بس بدك تبهدل صاحبك بطريقة محترمة
",0.0,0.0,1.0
"الناس ليها خصوصيات ومش بتحكي لاي حد علي حاجة
 = انا اول ما اقابل واحدة صاحبتي

مش انا استحميت النهاردة",0.0,0.0,1.0
"قال لامه بمه ""مرتي ،ام العيال منهبلة"" ودي أبيع النعجات مشان أعالجها.


= ردت عليه نبع الحنان نبع: ( 50 ) نعجه مشان عنزة يا خاروف 

 ""خبير ة اقتصادية ، الجزء التاسع  "" .",0.0,0.0,1.0
"انا ضحكت كتيرالنهارده
يبقى اكيد هيجرالي حاجه !!",1.0,0.0,1.0
"احلى من صباحكو مافيش ياأة باأة
صباح الخير يا إكسلانس",0.0,0.0,1.0
"يلا بلشوا أكل شكلها هاي نامت وما رح تتعشى -مين هاي يلي نامت =
",0.0,0.0,1.0
"والاخت اللي وراها امتحانات دي ومبتذاكرش وقاعدالنا ف السرير..*
=..
الجو دا مش جو مذاكره ياماما دا جو بطانيه ولحاف ونوم",0.0,0.0,1.0
"لابتعرف تطبخ .. ولا تغسل .. ونكد ليل نهار ومسلسلات هندى بال 400 حلقة
طلقتها ",1.0,1.0,3.0
"
لما تكون مش قادر تذاكر فيه حكمه بتقول
أقفل الكتاب ونام بدرى يأتيك النجاح من حيث لا تدرى

بس أنا أول مره اسمع الحكمة دى

لا ازاى دى نظرية عظيمة جدا ده انا شايل بيها مادتين السنة اللي فاتت دى",0.0,0.0,1.0
"بتحس انومرتك متحكمة فيك
لأمابحس",1.0,0.0,1.0
"لما أخيرًا يتقدملك اللي بتحبيه
 أهلك = بس بنتنا
لا بنتكم ايه ده انا مراته",0.0,0.0,1.0
فاكره ياوليه لما كنت بوصلك البيت بلعربيه وتقوليلهم ده اوبر,0.0,0.0,1.0
لما اقعد افكر في مستقبلي لحد اما الفون يشحن ..,0.0,0.0,1.0
مركز إقتراع دائرة عبدون,1.0,0.0,0.0
"5٧٧ ١٧ ٠
محتاجين تشجيع في أي بطولة تانى !
لاربنا يخليك شكرا",1.0,0.0,1.0
"لما حد يسألني مش مرتبط ليه....
 #طلقتك_نفسي
ما اتخزوقت مره هى شغلانه",0.0,0.0,1.0
"الكتاب

الاجابه في ملحق الاجابه ص 147

الملحق

اجب بنفسك",0.0,0.0,1.0
"جاهزون يا اطفال
هاك هاك كابتن
وآلنم ?ه م علما",0.0,0.0,1.0
بث مباشر مطعم مصري يحاول إطلاق اول أنبوبة بوتا جاز ف العالم الي الفضا,1.0,0.0,1.0
امل اختك تترك ابنها عندك وتروح ,0.0,0.0,1.0
"يباشا الكلية دي عايزة تنزلنا فعز الظهر فرمضان انا عايز اعمل شكوي بعد اذنك احنا مش هنقدر ننزل
سبلي اسمك وانا هوصل  الشكوي للعميد
جرجس ميشيل حنا بفندم",0.0,1.0,3.0
"عملت رجيم يوم و اثنين و ثلاثة رحت فرح كلت جاتوو

باظ الرجيم",1.0,0.0,1.0
"يابنى هتتجوز امتى
االلى قدك دلوقتى فاتحين بيوتن


عالفهم وهيموتوا و يقفلوها تانى بس مش عارفين",0.0,0.0,1.0
"الفنانين رايحين يشجعوا المنتخب في روسيا Mandoob Tube Mandoobffe
نسيتوا اللي حصل في ماتش الجزائر يابهايم .يابهايم",1.0,1.0,3.0
"بنات دندشة لايڤ 4 الفجر

اي استفسار بخصوص الميكاب وجمال بشرتك تحت امركوا",1.0,0.0,1.0
"حجاره الريموت خلصت
مالك بتبصلي كدا ليه",0.0,0.0,1.0
"لإستما ع للمباراة الراديو

مشاهدة المباراة في التلفاز

شراء تذكرة للذهاب إلى الملعب

القيام بالإسقاط  النجمي للذهاب الملعب
",0.0,0.0,1.0
"يا بنتى دى واحدة صاحبتى عادى
يعنى ايه صاحبتك عادى",0.0,0.0,1.0
"جيوش النصارى أضعاف جيش العثمانيين عددا
العثمانيون:
مثير لكن للشفقة
",1.0,1.0,3.0
متشكرين اوي عالفضايح اللي انت عملتها ديه المره الجايه ابقا بلغ عن زين نفسه,0.0,0.0,0.0
"آخ جممنين اقععم مم ؟
تعالى  يا دامك ٢ ٢8٢٥ معقت
اقمتح فح وسما النا آئعى باج",0.0,0.0,1.0
"عندما تصل لمرحلة ال"" طز""
هذا الطز العظيم في مدينة الخليل ",0.0,1.0,7.0
"لما تتجوزي و يصحيكي يقولك فين الفطار هنزل يعني من غير فطار. 
"" انتي '
اطفي النور يا عسل",0.0,0.0,1.0
"مراحل تأسيس مجلس حريم السلمان :
*قرود  الضالع*

*تماسيح الإصلاح*

كلاب التحالف ؟
",1.0,1.0,6.0
"شوارع مصر كلها دلوقت :
",0.0,0.0,1.0
""" دؤيه العصا فيد صباحا والاستماع لها في بدايه يومك يبعث التفاؤل والسعاده ""
العصفور اللي بشوفه الصبح
-",0.0,0.0,1.0
"""طول عمري بحب اعدة البيت و مبخرجش غير قليل جدا ""
اول ما منعوا التجمعات والخروج :
نفسى هفانى علي شاورما من ابو حيدر ياخوانا عاوزه اتفسح واشوف الدنيا",0.0,0.0,1.0
"ابو سن عملوه صينية سمك بالبقدونس
",1.0,0.0,1.0
"هو ماله ف اي ؟! 
:اعد مع مراته اسبوعين ف البيت",1.0,0.0,1.0
"أصل الافندي ده في حته تانيه عندي مترستأ جوة قلبي وفي قلبي له غلاوة *me*
هو مين ؟!
مخابرش",0.0,0.0,1.0
أكثر علمين ما لهم أي أهمية في الحياة:,1.0,1.0,7.0
"زواج  عرفي

انا حامل

زواج شرعي

هما نور الحياة",0.0,1.0,3.0
إزاي يقولوا إن الكدب مالوش رجلين مع انه اكتر حاجة ماشية اليومين دول,0.0,0.0,0.0
ولااااالعب في بطاقة التموين أنا مش عايز,0.0,0.0,1.0
- لما اكون بتخانق مع حد على الشات والاقيه قفل وبيتصل ..,0.0,0.0,1.0
"الرواتب ف مصر 
الداخليه 
الضرائب 
الكهرباء 
القضاء
الجيش
باقي الشعب",1.0,0.0,1.0
"لما تبحث عن اعراض مرض في جوجل 

أنا عندي امساك و عاوز ملين كويس

انت عندك سرطان في القولون خش على معهد الاورام",0.0,0.0,1.0
"هذا القط حياته بائسه جدا وفقيرلايملك ربع تونه
",0.0,0.0,1.0
- انتي عمرك ما كنتي فاشلة قومي كده واصرخي ف وش العالم وعرفيهم انك ناجحة = لسه هقوم !!!,0.0,0.0,1.0
* لما اتخانق مع ماما وافتكر اني عايزه أخرج مع صحابي X  انا جايه النهارده ورقبتي قد السمسمه وضميري مأدنبني,0.0,0.0,1.0
"انا خلاص قربت اجبهم
هما ايه دول يا شيخ حسني
اهل الحتة عشان يتفرجوعلي عمايلك يا روايح",0.0,0.0,1.0
بشبهوا بعض ولا أنا جوعانة,1.0,0.0,1.0
اليمي كا شيد محل الفيب,0.0,0.0,1.0
عند البربء اللي هناك ده,0.0,0.0,1.0
"فقط من يغار على دينه سينشرها

",1.0,1.0,7.0
عندما تسمع انهم يحرا رقون المسلمين فى بورما,1.0,1.0,3.0
"منشن صديقك
",0.0,0.0,1.0
الدنيا بتمطر : يا رب انت عارف بقي,0.0,0.0,1.0
"لا أحد جدة سهى المصري
هانةهيمز صفحة ميمزيمنية
مركن بمس سعج",0.0,0.0,1.0
"لما احصل صاحبي اللي حصل على


على شارة ابرز المعجبين بصفحة كمال طماح 
",0.0,0.0,1.0
"المنظمات الدولية بعد مؤتمر مانحين اليمن
",1.0,0.0,0.0
"لما تطلب زيادة مرتب في الشغل

جئتنا جائع فأطعمك!!

جئتنا ضائع فأرشدك!!

بعض من الخجل ايها المزوغاتي",0.0,0.0,1.0
"انا مش مزاكره حاجه وشكلي هسقط ايه للي انا بعمله في نفسي ده بس ياربي

سعديه شكري عبدالرحمن 99٠9 الاولي ع المجره",0.0,0.0,1.0
"كتب الأمتحان لا يخرج عنها اي امتحان

جايبلي كتاب 600 صفحة وعايز الأمتحان يخرج منه

احيه",1.0,0.0,1.0
"بيقول عليك ست مش تمام عشان بتتكلمي عليه بعد الانفصال
بتقول عليك شحات وهي اللي اشترت الشقه بفلوسها وانت كنت عايز تاخذها
يلا يارب يولعوا في بعض المهم اعمل مشاهدات",1.0,0.0,1.0
عشان تبقي تكسري كلامي تاني,0.0,0.0,1.0
"- كله عمال يتخطب ويخطب ويتجوز..
= انا وصحابي:",0.0,0.0,1.0
"واحنا صغيرين لما نتخانق مع حد من اخواتنا ونبقى عايزين نضايقه
",0.0,0.0,1.0
"تم إنشاء الرموز التعبيرية في 1998 
الناس في 1997 :
ههييييييهههيييييههههييه",0.0,0.0,1.0
"30 ثانية تعبرعن المأساة التى نعيشها
",0.0,0.0,1.0
"لما صاحبي يطلب مني اعرفله تفاصيل اكثر عن الكراش 
صلاح 
طلعتي مولوده قيصري
مش طبيعي",0.0,0.0,1.0
تقريبا النكتة ضحكتني انا بس,1.0,0.0,1.0
